index,date,country,province,confirmed,deaths,recovered
17930,2020-02-13,Guinea-Bissau,Not defined,0.0,0.0,0.0
17931,2020-02-14,Guinea-Bissau,Not defined,0.0,0.0,0.0
17932,2020-02-15,Guinea-Bissau,Not defined,0.0,0.0,0.0
17933,2020-02-16,Guinea-Bissau,Not defined,0.0,0.0,0.0
17934,2020-02-17,Guinea-Bissau,Not defined,0.0,0.0,0.0
17935,2020-02-18,Guinea-Bissau,Not defined,0.0,0.0,0.0
17936,2020-02-19,Guinea-Bissau,Not defined,0.0,0.0,0.0
17937,2020-02-20,Guinea-Bissau,Not defined,0.0,0.0,0.0
17938,2020-02-21,Guinea-Bissau,Not defined,0.0,0.0,0.0
17939,2020-02-22,Guinea-Bissau,Not defined,0.0,0.0,0.0
17940,2020-02-23,Guinea-Bissau,Not defined,0.0,0.0,0.0
17941,2020-02-24,Guinea-Bissau,Not defined,0.0,0.0,0.0
17942,2020-02-25,Guinea-Bissau,Not defined,0.0,0.0,0.0
17943,2020-02-26,Guinea-Bissau,Not defined,0.0,0.0,0.0
17944,2020-02-27,Guinea-Bissau,Not defined,0.0,0.0,0.0
17945,2020-02-28,Guinea-Bissau,Not defined,0.0,0.0,0.0
17946,2020-02-29,Guinea-Bissau,Not defined,0.0,0.0,0.0
17947,2020-03-01,Guinea-Bissau,Not defined,0.0,0.0,0.0
17948,2020-03-02,Guinea-Bissau,Not defined,0.0,0.0,0.0
17949,2020-03-03,Guinea-Bissau,Not defined,0.0,0.0,0.0
17950,2020-03-04,Guinea-Bissau,Not defined,0.0,0.0,0.0
17951,2020-03-05,Guinea-Bissau,Not defined,0.0,0.0,0.0
17952,2020-03-06,Guinea-Bissau,Not defined,0.0,0.0,0.0
17953,2020-03-07,Guinea-Bissau,Not defined,0.0,0.0,0.0
17954,2020-03-08,Guinea-Bissau,Not defined,0.0,0.0,0.0
17955,2020-03-09,Guinea-Bissau,Not defined,0.0,0.0,0.0
17956,2020-03-10,Guinea-Bissau,Not defined,0.0,0.0,0.0
17957,2020-03-11,Guinea-Bissau,Not defined,0.0,0.0,0.0
17958,2020-03-12,Guinea-Bissau,Not defined,0.0,0.0,0.0
17959,2020-03-13,Guinea-Bissau,Not defined,0.0,0.0,0.0
17960,2020-03-14,Guinea-Bissau,Not defined,0.0,0.0,0.0
17961,2020-03-15,Guinea-Bissau,Not defined,0.0,0.0,0.0
17962,2020-03-16,Guinea-Bissau,Not defined,0.0,0.0,0.0
17963,2020-03-17,Guinea-Bissau,Not defined,0.0,0.0,0.0
17964,2020-03-18,Guinea-Bissau,Not defined,0.0,0.0,0.0
17965,2020-03-19,Guinea-Bissau,Not defined,0.0,0.0,0.0
17966,2020-03-20,Guinea-Bissau,Not defined,0.0,0.0,0.0
17967,2020-03-21,Guinea-Bissau,Not defined,0.0,0.0,0.0
17968,2020-03-22,Guinea-Bissau,Not defined,0.0,0.0,0.0
17969,2020-03-23,Guinea-Bissau,Not defined,0.0,0.0,0.0
17970,2020-03-24,Guinea-Bissau,Not defined,0.0,0.0,0.0
17971,2020-03-25,Guinea-Bissau,Not defined,2.0,0.0,0.0
17972,2020-03-26,Guinea-Bissau,Not defined,0.0,0.0,0.0
17973,2020-03-27,Guinea-Bissau,Not defined,0.0,0.0,0.0
17974,2020-03-28,Guinea-Bissau,Not defined,0.0,0.0,0.0
17975,2020-03-29,Guinea-Bissau,Not defined,0.0,0.0,0.0
17976,2020-03-30,Guinea-Bissau,Not defined,6.0,0.0,0.0
17977,2020-03-31,Guinea-Bissau,Not defined,0.0,0.0,0.0
17978,2020-04-01,Guinea-Bissau,Not defined,1.0,0.0,0.0
17979,2020-04-02,Guinea-Bissau,Not defined,0.0,0.0,0.0
17980,2020-04-03,Guinea-Bissau,Not defined,6.0,0.0,0.0
17981,2020-04-04,Guinea-Bissau,Not defined,3.0,0.0,0.0
17982,2020-01-22,Mali,Not defined,0.0,0.0,0.0
17983,2020-01-23,Mali,Not defined,0.0,0.0,0.0
17984,2020-01-24,Mali,Not defined,0.0,0.0,0.0
17985,2020-01-25,Mali,Not defined,0.0,0.0,0.0
17986,2020-01-26,Mali,Not defined,0.0,0.0,0.0
17987,2020-01-27,Mali,Not defined,0.0,0.0,0.0
17988,2020-01-28,Mali,Not defined,0.0,0.0,0.0
17989,2020-01-29,Mali,Not defined,0.0,0.0,0.0
17990,2020-01-30,Mali,Not defined,0.0,0.0,0.0
17991,2020-01-31,Mali,Not defined,0.0,0.0,0.0
17992,2020-02-01,Mali,Not defined,0.0,0.0,0.0
17993,2020-02-02,Mali,Not defined,0.0,0.0,0.0
17994,2020-02-03,Mali,Not defined,0.0,0.0,0.0
17995,2020-02-04,Mali,Not defined,0.0,0.0,0.0
17996,2020-02-05,Mali,Not defined,0.0,0.0,0.0
17997,2020-02-06,Mali,Not defined,0.0,0.0,0.0
17998,2020-02-07,Mali,Not defined,0.0,0.0,0.0
17999,2020-02-08,Mali,Not defined,0.0,0.0,0.0
18000,2020-02-09,Mali,Not defined,0.0,0.0,0.0
18001,2020-02-10,Mali,Not defined,0.0,0.0,0.0
18002,2020-02-11,Mali,Not defined,0.0,0.0,0.0
18003,2020-02-12,Mali,Not defined,0.0,0.0,0.0
18004,2020-02-13,Mali,Not defined,0.0,0.0,0.0
18005,2020-02-14,Mali,Not defined,0.0,0.0,0.0
18006,2020-02-15,Mali,Not defined,0.0,0.0,0.0
18007,2020-02-16,Mali,Not defined,0.0,0.0,0.0
18008,2020-02-17,Mali,Not defined,0.0,0.0,0.0
18009,2020-02-18,Mali,Not defined,0.0,0.0,0.0
18010,2020-02-19,Mali,Not defined,0.0,0.0,0.0
18011,2020-02-20,Mali,Not defined,0.0,0.0,0.0
18012,2020-02-21,Mali,Not defined,0.0,0.0,0.0
18013,2020-02-22,Mali,Not defined,0.0,0.0,0.0
18014,2020-02-23,Mali,Not defined,0.0,0.0,0.0
18015,2020-02-24,Mali,Not defined,0.0,0.0,0.0
18016,2020-02-25,Mali,Not defined,0.0,0.0,0.0
18017,2020-02-26,Mali,Not defined,0.0,0.0,0.0
18018,2020-02-27,Mali,Not defined,0.0,0.0,0.0
18019,2020-02-28,Mali,Not defined,0.0,0.0,0.0
18020,2020-02-29,Mali,Not defined,0.0,0.0,0.0
18021,2020-03-01,Mali,Not defined,0.0,0.0,0.0
18022,2020-03-02,Mali,Not defined,0.0,0.0,0.0
18023,2020-03-03,Mali,Not defined,0.0,0.0,0.0
18024,2020-03-04,Mali,Not defined,0.0,0.0,0.0
18025,2020-03-05,Mali,Not defined,0.0,0.0,0.0
18026,2020-03-06,Mali,Not defined,0.0,0.0,0.0
18027,2020-03-07,Mali,Not defined,0.0,0.0,0.0
18028,2020-03-08,Mali,Not defined,0.0,0.0,0.0
18029,2020-03-09,Mali,Not defined,0.0,0.0,0.0
18030,2020-03-10,Mali,Not defined,0.0,0.0,0.0
18031,2020-03-11,Mali,Not defined,0.0,0.0,0.0
18032,2020-03-12,Mali,Not defined,0.0,0.0,0.0
18033,2020-03-13,Mali,Not defined,0.0,0.0,0.0
18034,2020-03-14,Mali,Not defined,0.0,0.0,0.0
18035,2020-03-15,Mali,Not defined,0.0,0.0,0.0
18036,2020-03-16,Mali,Not defined,0.0,0.0,0.0
18037,2020-03-17,Mali,Not defined,0.0,0.0,0.0
18038,2020-03-18,Mali,Not defined,0.0,0.0,0.0
18039,2020-03-19,Mali,Not defined,0.0,0.0,0.0
18040,2020-03-20,Mali,Not defined,0.0,0.0,0.0
18041,2020-03-21,Mali,Not defined,0.0,0.0,0.0
18042,2020-03-22,Mali,Not defined,0.0,0.0,0.0
18043,2020-03-23,Mali,Not defined,0.0,0.0,0.0
18044,2020-03-24,Mali,Not defined,0.0,0.0,0.0
18045,2020-03-25,Mali,Not defined,2.0,0.0,0.0
18046,2020-03-26,Mali,Not defined,2.0,0.0,0.0
18047,2020-03-27,Mali,Not defined,7.0,0.0,0.0
18048,2020-03-28,Mali,Not defined,7.0,0.0,0.0
18049,2020-03-29,Mali,Not defined,0.0,1.0,0.0
18050,2020-03-30,Mali,Not defined,7.0,1.0,0.0
18051,2020-03-31,Mali,Not defined,3.0,0.0,0.0
18052,2020-04-01,Mali,Not defined,3.0,1.0,0.0
18053,2020-04-02,Mali,Not defined,5.0,0.0,0.0
18054,2020-04-03,Mali,Not defined,3.0,0.0,0.0
18055,2020-04-04,Mali,Not defined,2.0,0.0,1.0
18056,2020-01-22,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18057,2020-01-23,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18058,2020-01-24,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18059,2020-01-25,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18060,2020-01-26,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18061,2020-01-27,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18062,2020-01-28,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18063,2020-01-29,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18064,2020-01-30,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18065,2020-01-31,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18066,2020-02-01,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18067,2020-02-02,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18068,2020-02-03,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18069,2020-02-04,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18070,2020-02-05,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18071,2020-02-06,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18072,2020-02-07,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18073,2020-02-08,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18074,2020-02-09,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18075,2020-02-10,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18076,2020-02-11,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18077,2020-02-12,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18078,2020-02-13,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18079,2020-02-14,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18080,2020-02-15,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18081,2020-02-16,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18082,2020-02-17,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18083,2020-02-18,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18084,2020-02-19,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18085,2020-02-20,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18086,2020-02-21,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18087,2020-02-22,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18088,2020-02-23,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18089,2020-02-24,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18090,2020-02-25,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18091,2020-02-26,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18092,2020-02-27,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18093,2020-02-28,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18094,2020-02-29,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18095,2020-03-01,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18096,2020-03-02,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18097,2020-03-03,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18098,2020-03-04,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18099,2020-03-05,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18100,2020-03-06,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18101,2020-03-07,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18102,2020-03-08,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18103,2020-03-09,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18104,2020-03-10,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18105,2020-03-11,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18106,2020-03-12,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18107,2020-03-13,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18108,2020-03-14,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18109,2020-03-15,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18110,2020-03-16,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18111,2020-03-17,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18112,2020-03-18,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18113,2020-03-19,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18114,2020-03-20,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18115,2020-03-21,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18116,2020-03-22,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18117,2020-03-23,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18118,2020-03-24,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18119,2020-03-25,Saint Kitts and Nevis,Not defined,2.0,0.0,0.0
18120,2020-03-26,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18121,2020-03-27,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18122,2020-03-28,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18123,2020-03-29,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18124,2020-03-30,Saint Kitts and Nevis,Not defined,5.0,0.0,0.0
18125,2020-03-31,Saint Kitts and Nevis,Not defined,1.0,0.0,0.0
18126,2020-04-01,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18127,2020-04-02,Saint Kitts and Nevis,Not defined,1.0,0.0,0.0
18128,2020-04-03,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18129,2020-04-04,Saint Kitts and Nevis,Not defined,0.0,0.0,0.0
18130,2020-01-22,Canada,Northwest Territories,0.0,0.0,N/A
18131,2020-01-23,Canada,Northwest Territories,0.0,0.0,N/A
18132,2020-01-24,Canada,Northwest Territories,0.0,0.0,N/A
18133,2020-01-25,Canada,Northwest Territories,0.0,0.0,N/A
18134,2020-01-26,Canada,Northwest Territories,0.0,0.0,N/A
18135,2020-01-27,Canada,Northwest Territories,0.0,0.0,N/A
18136,2020-01-28,Canada,Northwest Territories,0.0,0.0,N/A
18137,2020-01-29,Canada,Northwest Territories,0.0,0.0,N/A
18138,2020-01-30,Canada,Northwest Territories,0.0,0.0,N/A
18139,2020-01-31,Canada,Northwest Territories,0.0,0.0,N/A
18140,2020-02-01,Canada,Northwest Territories,0.0,0.0,N/A
18141,2020-02-02,Canada,Northwest Territories,0.0,0.0,N/A
18142,2020-02-03,Canada,Northwest Territories,0.0,0.0,N/A
18143,2020-02-04,Canada,Northwest Territories,0.0,0.0,N/A
18144,2020-02-05,Canada,Northwest Territories,0.0,0.0,N/A
18145,2020-02-06,Canada,Northwest Territories,0.0,0.0,N/A
18146,2020-02-07,Canada,Northwest Territories,0.0,0.0,N/A
18147,2020-02-08,Canada,Northwest Territories,0.0,0.0,N/A
18148,2020-02-09,Canada,Northwest Territories,0.0,0.0,N/A
18149,2020-02-10,Canada,Northwest Territories,0.0,0.0,N/A
18150,2020-02-11,Canada,Northwest Territories,0.0,0.0,N/A
18151,2020-02-12,Canada,Northwest Territories,0.0,0.0,N/A
18152,2020-02-13,Canada,Northwest Territories,0.0,0.0,N/A
18153,2020-02-14,Canada,Northwest Territories,0.0,0.0,N/A
18154,2020-02-15,Canada,Northwest Territories,0.0,0.0,N/A
18155,2020-02-16,Canada,Northwest Territories,0.0,0.0,N/A
18156,2020-02-17,Canada,Northwest Territories,0.0,0.0,N/A
18157,2020-02-18,Canada,Northwest Territories,0.0,0.0,N/A
18158,2020-02-19,Canada,Northwest Territories,0.0,0.0,N/A
18159,2020-02-20,Canada,Northwest Territories,0.0,0.0,N/A
18160,2020-02-21,Canada,Northwest Territories,0.0,0.0,N/A
18161,2020-02-22,Canada,Northwest Territories,0.0,0.0,N/A
18162,2020-02-23,Canada,Northwest Territories,0.0,0.0,N/A
18163,2020-02-24,Canada,Northwest Territories,0.0,0.0,N/A
18164,2020-02-25,Canada,Northwest Territories,0.0,0.0,N/A
18165,2020-02-26,Canada,Northwest Territories,0.0,0.0,N/A
18166,2020-02-27,Canada,Northwest Territories,0.0,0.0,N/A
18167,2020-02-28,Canada,Northwest Territories,0.0,0.0,N/A
18168,2020-02-29,Canada,Northwest Territories,0.0,0.0,N/A
18169,2020-03-01,Canada,Northwest Territories,0.0,0.0,N/A
18170,2020-03-02,Canada,Northwest Territories,0.0,0.0,N/A
18171,2020-03-03,Canada,Northwest Territories,0.0,0.0,N/A
18172,2020-03-04,Canada,Northwest Territories,0.0,0.0,N/A
18173,2020-03-05,Canada,Northwest Territories,0.0,0.0,N/A
18174,2020-03-06,Canada,Northwest Territories,0.0,0.0,N/A
18175,2020-03-07,Canada,Northwest Territories,0.0,0.0,N/A
18176,2020-03-08,Canada,Northwest Territories,0.0,0.0,N/A
18177,2020-03-09,Canada,Northwest Territories,0.0,0.0,N/A
18178,2020-03-10,Canada,Northwest Territories,0.0,0.0,N/A
18179,2020-03-11,Canada,Northwest Territories,0.0,0.0,N/A
18180,2020-03-12,Canada,Northwest Territories,0.0,0.0,N/A
18181,2020-03-13,Canada,Northwest Territories,0.0,0.0,N/A
18182,2020-03-14,Canada,Northwest Territories,0.0,0.0,N/A
18183,2020-03-15,Canada,Northwest Territories,0.0,0.0,N/A
18184,2020-03-16,Canada,Northwest Territories,0.0,0.0,N/A
18185,2020-03-17,Canada,Northwest Territories,0.0,0.0,N/A
18186,2020-03-18,Canada,Northwest Territories,0.0,0.0,N/A
18187,2020-03-19,Canada,Northwest Territories,0.0,0.0,N/A
18188,2020-03-20,Canada,Northwest Territories,0.0,0.0,N/A
18189,2020-03-21,Canada,Northwest Territories,0.0,0.0,N/A
18190,2020-03-22,Canada,Northwest Territories,0.0,0.0,N/A
18191,2020-03-23,Canada,Northwest Territories,0.0,0.0,N/A
18192,2020-03-24,Canada,Northwest Territories,0.0,0.0,N/A
18193,2020-03-25,Canada,Northwest Territories,0.0,0.0,N/A
18194,2020-03-26,Canada,Northwest Territories,1.0,0.0,N/A
18195,2020-03-27,Canada,Northwest Territories,0.0,0.0,N/A
18196,2020-03-28,Canada,Northwest Territories,0.0,0.0,N/A
18197,2020-03-29,Canada,Northwest Territories,0.0,0.0,N/A
18198,2020-03-30,Canada,Northwest Territories,0.0,0.0,N/A
18199,2020-03-31,Canada,Northwest Territories,0.0,0.0,N/A
18200,2020-04-01,Canada,Northwest Territories,1.0,0.0,N/A
18201,2020-04-02,Canada,Northwest Territories,0.0,0.0,N/A
18202,2020-04-03,Canada,Northwest Territories,0.0,0.0,N/A
18203,2020-04-04,Canada,Northwest Territories,2.0,0.0,N/A
18204,2020-01-22,Canada,Yukon,0.0,0.0,N/A
18205,2020-01-23,Canada,Yukon,0.0,0.0,N/A
18206,2020-01-24,Canada,Yukon,0.0,0.0,N/A
18207,2020-01-25,Canada,Yukon,0.0,0.0,N/A
18208,2020-01-26,Canada,Yukon,0.0,0.0,N/A
18209,2020-01-27,Canada,Yukon,0.0,0.0,N/A
18210,2020-01-28,Canada,Yukon,0.0,0.0,N/A
18211,2020-01-29,Canada,Yukon,0.0,0.0,N/A
18212,2020-01-30,Canada,Yukon,0.0,0.0,N/A
18213,2020-01-31,Canada,Yukon,0.0,0.0,N/A
18214,2020-02-01,Canada,Yukon,0.0,0.0,N/A
18215,2020-02-02,Canada,Yukon,0.0,0.0,N/A
18216,2020-02-03,Canada,Yukon,0.0,0.0,N/A
18217,2020-02-04,Canada,Yukon,0.0,0.0,N/A
18218,2020-02-05,Canada,Yukon,0.0,0.0,N/A
18219,2020-02-06,Canada,Yukon,0.0,0.0,N/A
18220,2020-02-07,Canada,Yukon,0.0,0.0,N/A
18221,2020-02-08,Canada,Yukon,0.0,0.0,N/A
18222,2020-02-09,Canada,Yukon,0.0,0.0,N/A
18223,2020-02-10,Canada,Yukon,0.0,0.0,N/A
18224,2020-02-11,Canada,Yukon,0.0,0.0,N/A
18225,2020-02-12,Canada,Yukon,0.0,0.0,N/A
18226,2020-02-13,Canada,Yukon,0.0,0.0,N/A
18227,2020-02-14,Canada,Yukon,0.0,0.0,N/A
18228,2020-02-15,Canada,Yukon,0.0,0.0,N/A
18229,2020-02-16,Canada,Yukon,0.0,0.0,N/A
18230,2020-02-17,Canada,Yukon,0.0,0.0,N/A
18231,2020-02-18,Canada,Yukon,0.0,0.0,N/A
18232,2020-02-19,Canada,Yukon,0.0,0.0,N/A
18233,2020-02-20,Canada,Yukon,0.0,0.0,N/A
18234,2020-02-21,Canada,Yukon,0.0,0.0,N/A
18235,2020-02-22,Canada,Yukon,0.0,0.0,N/A
18236,2020-02-23,Canada,Yukon,0.0,0.0,N/A
18237,2020-02-24,Canada,Yukon,0.0,0.0,N/A
18238,2020-02-25,Canada,Yukon,0.0,0.0,N/A
18239,2020-02-26,Canada,Yukon,0.0,0.0,N/A
18240,2020-02-27,Canada,Yukon,0.0,0.0,N/A
18241,2020-02-28,Canada,Yukon,0.0,0.0,N/A
18242,2020-02-29,Canada,Yukon,0.0,0.0,N/A
18243,2020-03-01,Canada,Yukon,0.0,0.0,N/A
18244,2020-03-02,Canada,Yukon,0.0,0.0,N/A
18245,2020-03-03,Canada,Yukon,0.0,0.0,N/A
18246,2020-03-04,Canada,Yukon,0.0,0.0,N/A
18247,2020-03-05,Canada,Yukon,0.0,0.0,N/A
18248,2020-03-06,Canada,Yukon,0.0,0.0,N/A
18249,2020-03-07,Canada,Yukon,0.0,0.0,N/A
18250,2020-03-08,Canada,Yukon,0.0,0.0,N/A
18251,2020-03-09,Canada,Yukon,0.0,0.0,N/A
18252,2020-03-10,Canada,Yukon,0.0,0.0,N/A
18253,2020-03-11,Canada,Yukon,0.0,0.0,N/A
18254,2020-03-12,Canada,Yukon,0.0,0.0,N/A
18255,2020-03-13,Canada,Yukon,0.0,0.0,N/A
18256,2020-03-14,Canada,Yukon,0.0,0.0,N/A
18257,2020-03-15,Canada,Yukon,0.0,0.0,N/A
18258,2020-03-16,Canada,Yukon,0.0,0.0,N/A
18259,2020-03-17,Canada,Yukon,0.0,0.0,N/A
18260,2020-03-18,Canada,Yukon,0.0,0.0,N/A
18261,2020-03-19,Canada,Yukon,0.0,0.0,N/A
18262,2020-03-20,Canada,Yukon,0.0,0.0,N/A
18263,2020-03-21,Canada,Yukon,0.0,0.0,N/A
18264,2020-03-22,Canada,Yukon,0.0,0.0,N/A
18265,2020-03-23,Canada,Yukon,0.0,0.0,N/A
18266,2020-03-24,Canada,Yukon,0.0,0.0,N/A
18267,2020-03-25,Canada,Yukon,0.0,0.0,N/A
18268,2020-03-26,Canada,Yukon,3.0,0.0,N/A
18269,2020-03-27,Canada,Yukon,0.0,0.0,N/A
18270,2020-03-28,Canada,Yukon,1.0,0.0,N/A
18271,2020-03-29,Canada,Yukon,0.0,0.0,N/A
18272,2020-03-30,Canada,Yukon,0.0,0.0,N/A
18273,2020-03-31,Canada,Yukon,1.0,0.0,N/A
18274,2020-04-01,Canada,Yukon,0.0,0.0,N/A
18275,2020-04-02,Canada,Yukon,1.0,0.0,N/A
18276,2020-04-03,Canada,Yukon,0.0,0.0,N/A
18277,2020-04-04,Canada,Yukon,0.0,0.0,N/A
18278,2020-01-22,Kosovo,Not defined,0.0,0.0,0.0
18279,2020-01-23,Kosovo,Not defined,0.0,0.0,0.0
18280,2020-01-24,Kosovo,Not defined,0.0,0.0,0.0
18281,2020-01-25,Kosovo,Not defined,0.0,0.0,0.0
18282,2020-01-26,Kosovo,Not defined,0.0,0.0,0.0
18283,2020-01-27,Kosovo,Not defined,0.0,0.0,0.0
18284,2020-01-28,Kosovo,Not defined,0.0,0.0,0.0
18285,2020-01-29,Kosovo,Not defined,0.0,0.0,0.0
18286,2020-01-30,Kosovo,Not defined,0.0,0.0,0.0
18287,2020-01-31,Kosovo,Not defined,0.0,0.0,0.0
18288,2020-02-01,Kosovo,Not defined,0.0,0.0,0.0
18289,2020-02-02,Kosovo,Not defined,0.0,0.0,0.0
18290,2020-02-03,Kosovo,Not defined,0.0,0.0,0.0
18291,2020-02-04,Kosovo,Not defined,0.0,0.0,0.0
18292,2020-02-05,Kosovo,Not defined,0.0,0.0,0.0
18293,2020-02-06,Kosovo,Not defined,0.0,0.0,0.0
18294,2020-02-07,Kosovo,Not defined,0.0,0.0,0.0
18295,2020-02-08,Kosovo,Not defined,0.0,0.0,0.0
18296,2020-02-09,Kosovo,Not defined,0.0,0.0,0.0
18297,2020-02-10,Kosovo,Not defined,0.0,0.0,0.0
18298,2020-02-11,Kosovo,Not defined,0.0,0.0,0.0
18299,2020-02-12,Kosovo,Not defined,0.0,0.0,0.0
18300,2020-02-13,Kosovo,Not defined,0.0,0.0,0.0
18301,2020-02-14,Kosovo,Not defined,0.0,0.0,0.0
18302,2020-02-15,Kosovo,Not defined,0.0,0.0,0.0
18303,2020-02-16,Kosovo,Not defined,0.0,0.0,0.0
18304,2020-02-17,Kosovo,Not defined,0.0,0.0,0.0
18305,2020-02-18,Kosovo,Not defined,0.0,0.0,0.0
18306,2020-02-19,Kosovo,Not defined,0.0,0.0,0.0
18307,2020-02-20,Kosovo,Not defined,0.0,0.0,0.0
18308,2020-02-21,Kosovo,Not defined,0.0,0.0,0.0
18309,2020-02-22,Kosovo,Not defined,0.0,0.0,0.0
18310,2020-02-23,Kosovo,Not defined,0.0,0.0,0.0
18311,2020-02-24,Kosovo,Not defined,0.0,0.0,0.0
18312,2020-02-25,Kosovo,Not defined,0.0,0.0,0.0
18313,2020-02-26,Kosovo,Not defined,0.0,0.0,0.0
18314,2020-02-27,Kosovo,Not defined,0.0,0.0,0.0
18315,2020-02-28,Kosovo,Not defined,0.0,0.0,0.0
18316,2020-02-29,Kosovo,Not defined,0.0,0.0,0.0
18317,2020-03-01,Kosovo,Not defined,0.0,0.0,0.0
18318,2020-03-02,Kosovo,Not defined,0.0,0.0,0.0
18319,2020-03-03,Kosovo,Not defined,0.0,0.0,0.0
18320,2020-03-04,Kosovo,Not defined,0.0,0.0,0.0
18321,2020-03-05,Kosovo,Not defined,0.0,0.0,0.0
18322,2020-03-06,Kosovo,Not defined,0.0,0.0,0.0
18323,2020-03-07,Kosovo,Not defined,0.0,0.0,0.0
18324,2020-03-08,Kosovo,Not defined,0.0,0.0,0.0
18325,2020-03-09,Kosovo,Not defined,0.0,0.0,0.0
18326,2020-03-10,Kosovo,Not defined,0.0,0.0,0.0
18327,2020-03-11,Kosovo,Not defined,0.0,0.0,0.0
18328,2020-03-12,Kosovo,Not defined,0.0,0.0,0.0
18329,2020-03-13,Kosovo,Not defined,0.0,0.0,0.0
18330,2020-03-14,Kosovo,Not defined,0.0,0.0,0.0
18331,2020-03-15,Kosovo,Not defined,0.0,0.0,0.0
18332,2020-03-16,Kosovo,Not defined,0.0,0.0,0.0
18333,2020-03-17,Kosovo,Not defined,0.0,0.0,0.0
18334,2020-03-18,Kosovo,Not defined,0.0,0.0,0.0
18335,2020-03-19,Kosovo,Not defined,0.0,0.0,0.0
18336,2020-03-20,Kosovo,Not defined,0.0,0.0,0.0
18337,2020-03-21,Kosovo,Not defined,0.0,0.0,0.0
